"code","Schname", "lat", "long", "Remarks"
"15020100109","BRIGHTER FAITH ACD. KLB(P)","24.231332","92.679279","Completed"
"15020100110","SPRING FIELD ENG MED","24.234171","92.677426","Completed"
"15020100112","CHAWNGHMINGLIANI MEMORIAL HIGH SCHOOL","24.22270194","92.6760721207","Completed"
"15020100113","HMARVENG NEW SECONDARY SCHOOL","24.23401692","92.6766461134","Completed"
"15020100201","GOVT.VENGLAI M/S KOLASIB","24.2262022069","92.6761525869","Completed"
"15020100202","GOVT. P/S - III KOLASIB","24.2298075506","92.6772415638","Completed"
"15020100203","GOVT. P/S - XIV KOLASIB","24.2282763927","92.6793819666","Completed"
"15020100204","ST,MARIA P/S (PVT) KOLASIB","24.2278410122","92.6748222113","Completed"
"15020100205","ST.MARIA M/S (DEF) KOLASIB","24.2276551189","92.6746639609","Completed"
"15020100213","COSMOPOLITAN P/S (P) KOLASIB","24.2243848206","92.6767963171","Completed"
"15020100215","COSMOPOLITAN P/S (PVT) KLB","24.224826","92.676669","Completed"
"15020100217","C.ZAKHUMA HIGHER SECONDARY SCHOOL","24.229379","92.681374","Completed"
"15020100218","ST.JOHNS HIGHER SECONDARY SCHOOL","24.23034321","92.675409615","Completed"
"15020100219","ST.JOHNS HIGH SCHOOL","24.2299005","92.6752647758","Completed"
"15020100301","GOVT. P/S - II KOLASIB","24.2230859728","92.6779282093","Completed"
"15020100302","GOVT. P/S - VI KOLASIB","24.2183992479","92.6774266362","Completed"
"15020100305","GOVT. DIAKKAWN M/S - II KOLASI","24.2228707199","92.6779899001","Completed"
"15020100306","PRESBYTERIAN ENG. P/S (P) KLB","24.2247659928","92.6780427844","Completed"
"15020100307","PRESBYTERIAN ENG. M/S","24.2248544572","92.6781883836","Completed"
"15020100401","GOVT. P/S - VIII KOLASIB","24.2156546452","92.6786014438","Completed"
"15020100402","GOVT. DIAKKAWN M/S KOLASIB","24.2190939508","92.6796770096","Completed"
"15020100403","INTEGRATED P/S (P) KOLASIB","24.2150202633","92.6755663454","Completed"
"15020100404","VENGTHAR M/S KOLASIB","24.2094240309","92.6753532887","Completed"
"15020100406","SUSANNE DOWN P/S (PVT) KLB","24.203432","92.686879","Completed"
"15020100407","SUSANE DOWN M/S (PVT) KLB","24.203432","92.686879","Completed"
"15020100408","SHALOM UP/S KOLASIB","24.2080320695","92.6848644018","Completed"
"15020100409","INTEGRATED M/S KOLASIB","24.2150202633","92.6755663454","Completed"
"15020100410","SHALOM PS","24.2077605252","92.6851218939","Completed"
"15020100412","DIAKKAWN GOVT HIGH SCHOOL","24.219575","92.682016","Completed"
"15020100413","SUSANNE DOWNS BOARDING  SCHOOL","24.20343531","92.6868921518","Completed"
"15020100414","KOLASIB VENGTHAR NEW SECONDARY SCHOOL","24.20767246","92.6769518852","Completed"
"15020100501","GOVT. P/S - X KOLASIB","24.2433303486","92.6774400473","Completed"
"15020100503","GOVT. CHAWNGFIANGA M/S KOLASIB","24.2456537088","92.6763403416","Completed"
"15020100504","KOLASIB TUITHAVENG P/S","24.242352079","92.6814392209","Completed"
"15020100505","KOLASIB TUITHAVENG M/S","24.2420757165","92.6821982861","Completed"
"15020100601","GOVT. P/S - IV","24.221703945","92.6804977655","Completed"
"15020100602","HOLY HEART ACD. P/S (P) KLB","24.220052","92.680782","Completed"
"15020100603","HOLY HEART ACD. M/S (P) KLB","24.220052","92.680782","Completed"
"15020100605","KOLASIB GOVT HIGH SCHOOL","24.22185071","92.6705253124","Completed"
"15020100702","CHAWNGLIANI M/S (AIDED) K","24.2328477984","92.6737949252","Completed"
"15020100703","GOVT. P/S - V KOLASIB","24.2311699233","92.6744252443","Completed"
"15020100706","H.T. HIGH SCHOOL","24.22992251","92.6740711927","Completed"
"15020100801","GOVT. BUILUM P/S","24.242936596","92.6930344105","Completed"
"15020100901","GOVT. P/S MEIDUM","24.1784107586","92.5758299232","Completed"
"15020100902","GOVT. P/S ZODIN","24.1452344475","92.571680411","Completed"
"15020100903","GOVT. MEIDUM M/S ","24.1784621437","92.5759935379","Completed"
"15020100904","ZODIN M/S","24.14510228","92.5717233264","Completed"
"15020100905","MEIDUM NEW SECONDARY SCHOOL","24.18012358","92.578933239","Completed"
"15020101001","GOVT. P/S - I BAIRABI","24.1871702544","92.5372276356","Completed"
"15020101002","GOVT. P/S - II BAIRABI","24.1820969569","92.537396411","Completed"
"15020101003","GOVT. P/S - III BAIRABI","24.1848365743","92.5339773644","Completed"
"15020101005","GOVT. P/S - V BAIRABI","24.1911652333","92.538889589","Completed"
"15020101006","GOVT M/S - I BAIRABI","24.1874051272","92.5336583178","Completed"
"15020101007","GOVT. M/S - II BAIRABI","24.1845435532","92.5328630933","Completed"
"15020101008","R.M. ENG. MED. P/S (P) BAIRABI","24.186824","92.536377","Completed"
"15020101009","R.M. ENG. MED. M/S (P) BAIRABI","24.186824","92.536377","Completed"
"15020101012","LENHMUIKAWN P/S (EGS)","24.1805529782","92.5409892798","Completed"
"15020101013","ZOPHAI P/S (EGS)","24.2468558705","92.5512524024","Completed"
"15020101014","ZOPHAI M/S","24.2470013264","92.5515360466","Completed"
"15020101015","RAIL STATION M/S","24.2006754281","92.5406187755","Completed"
"15020101016","GREEN HILLS KIDS CARE SCHOOL","24.188666","92.537836","Completed"
"15020101017","ST.VINCENT\'S SCHOOL","24.182315","92.538933","Completed"
"15020101019","BAIRABI GOVT HIGH SCHOOL","24.184311","92.538689","Completed"
"15020101101","GOVT. P/S PANGBALKAWN","24.208387017","92.6067653178","Completed"
"15020101102","PANGBALKAWN M/S (AIDED)","24.2064828927","92.6098947755","Completed"
"15020101104","S.CHHIMLUANG P/S","24.236361","92.591412","Completed"
"15020101105","S CHHIMLUANG M/S","24.2344177833","92.5904359534","Completed"
"15020101108","JEHOVA JIRE P/S PANGBALKAWN","24.2074","92.606463","Completed"
"15020101201","GOVT. P/S - XII KOLASIB","24.2443012738","92.6856985688","Completed"
"15020101202","TS LUAIA M/S","24.244355078","92.6887831092","Completed"
"15020101203","RENGTEKAWNPUI P/S","24.2491557883","92.6938417554","Completed"
"15020101205","RENGTEKAWN HIGH SCHOOL","24.243947","92.689495","Completed"
"15020101209","K/M. THANGA ENG. MED SCHOOL","24.242234","92.689402","Completed"
"15020101301","GOVT. P/S - IX KOLASIB","24.2191326816","92.6764334586","Completed"
"15020101302","GOVT. SELLUAII M/S KOLASIB","24.2189471829","92.6763564348","Completed"
"15020103801","GOVT. P/S - XI","24.2206761799","92.6724691537","Completed"
"15020200101","GOVT. P/S - III KAWNPUI","24.0341197724","92.6696578687","Completed"
"15020200103","GOVT. P/S - V KAWNPUI","24.0362610467","92.6729923178","Completed"
"15020200104","GOVT. M/S - I KAWNPUI","24.0412259542","92.672535962","Completed"
"15020200106","MUALVUM M/S (AIDED)","24.0201894499","92.668542038","Completed"
"15020200107","ST. THOMAS P/S KAWNPUI (PVT)","24.04091","92.674398","Completed"
"15020200108","ST. THOMAS M/S KAWNPUI (PVT)","24.04091","92.674398","Completed"
"15020200110","1 IR BAT. ENG. MED M/S (P) MVM","24.0223976859","92.6682653726","Completed"
"15020200111","PRESBY. ENG. MED P/S KNP (PVT)","24.04163","92.672707","Completed"
"15020200112","PRESBY. ENG MED M/S KNP (PVT)","24.04163","92.672707","Completed"
"15020200113","KANAAN M/S","24.0105722993","92.677651411","Completed"
"15020200115","CHANDMARI M/S","24.0339311477","92.6696444577","Completed"
"15020200116","KANAAN P/S","24.0104130415","92.6776138601","Completed"
"15020200117","KAWNPUI P/S-IV","24.040884156","92.6723073644","Completed"
"15020200119","NEW HIGH SCHOOL KAWNPUI","24.03516671","92.6734972","Completed"
"15020200120","KAWNPUI HIGHER SECONDARY SCHOOL","24.05121826","92.6728829741","Completed"
"15020200121","GREEN HILLS HIGH SCHOOL KAWNPUI","24.03400557","92.669699192","Completed"
"15020200201","GOVT. P/S - I KAWNPUI","24.0480216845","92.6728486822","Completed"
"15020200202","GOVT. P/S - II KAWNPUI","24.0426015505","92.6729491399","Completed"
"15020200204","GOVT. M/S-III KAWNPUI","24.0516371894","92.6731365976","Completed"
"15020200205","GOVT. M/S-II KAWNPUI","24.0444570226","92.6737890466","Completed"
"15020200206","LITTLE ENGLAND P/S (PVT) KNP","24.043863","92.67234","Completed"
"15020200209","ZOTLANG P/S","24.068881796","92.6818496822","Completed"
"15020200210","ZOTLANG UPS","24.068763102","92.681782589","Completed"
"15020200212","KAWNPUI GOVT HIGH SCHOOL","24.04932001","92.6722204685","Completed"
"15020200301","GOVT. P/S - I THINGDAWL","24.1760142348","92.6953726908","Completed"
"15020200302","GOVT. P/S - II THINGDAWL","24.1754681894","92.6947263644","Completed"
"15020200303","GOVT. P/S - III THINGDAWL","24.1818330648","92.6963941313","Completed"
"15020200304","GOVT. P/S - V THINGDAWL","24.1587156039","92.6937484577","Completed"
"15020200305","GOVT. M/S THINGDAWL","24.1756435757","92.6929714491","Completed"
"15020200306","VENGTHAR GOVT. M/S THINGDAWL","24.1650287887","92.6949476822","Completed"
"15020200308","GOVT.P/S IV THINGDAWL","24.1675790817","92.6966713644","Completed"
"15020200309","PRESBYTERIAN ENG. MED. P/S","24.175858","92.693976","Completed"
"15020200310","PRESBYTERIAN ENG. MED. M/S","24.2248740254","92.6781749725","Completed"
"15020200311","SETHAWN M/S","24.1188474156","92.6901729153","Completed"
"15020200314","JNV","24.1573753793","92.6938927174","Completed"
"15020200315","HOLY CHILD ENG. MED","24.158599","92.693201","Completed"
"15020200316","GOVT.SETHAWN P/S","24.1189620324","92.6901159534","Completed"
"15020200318","THINGDAWL GOVT. HIGH SCHOOL","24.16926877","92.6955235004","Completed"
"15020200319","JNV (HIGH SCHOOL SECTION)","24.15734601","92.6938873529","Completed"
"15020200320","JNV (HIGHER SECONDARY SECTION)","24.15729217","92.6936861873","Completed"
"15020200401","GOVT. P/S BUALPUI","24.0919688697","92.6824557781","Completed"
"15020200402","GOVT. R.L.KAMLALA M/S BUALPUI","24.092903934","92.6827813178","Completed"
"15020200403","GOVT. NEPALI P/S BUALPUI","24.0928752427","92.6829565423","Completed"
"15020200405","DISTRICT SPORTS ACADEMY M/S BUALPUI","24.1067573806","92.6880707669","Completed"
"15020200407","BUALPUI NORTH NEW SECONDARY SCHOOL","24.09363633","92.6846766472","Completed"
"15020200501","GOVT. P/S ZANLAWN","23.9814345919","92.7178254024","Completed"
"15020200502","GOVT. M/S ZANLAWN","23.9738483525","92.7209436356","Completed"
"15020200503","ZANLAWN ENG. MED","23.973696","92.722131","Completed"
"15020200601","GOVT. P/S SERKHAN","23.9097541919","92.7387100466","Completed"
"15020200602","GOVT. M/S SERKHAN","23.9097636439","92.7384383178","Completed"
"15020200603","CEE TEE ACADEMY SERKHAN","23.90975","92.738309","Completed"
"15020200605","LALTHANHAWLA NEW SECONDARY SCHOOL","23.91491114","92.7418506145","Completed"
"15020200701","GOVT. P/S - I LUNGDAI","23.8796758104","92.7403242712","Completed"
"15020200702","GOVT. P/S - II LUNGDAI","23.8825925474","92.7413700933","Completed"
"15020200703","GOVT. P/S - III LUNGDAI","23.8896578097","92.7381199534","Completed"
"15020200704","GOVT. M/S - I LUNGDAI","23.8778227368","92.7426042712","Completed"
"15020200705","GOVT. M/S - II LUNGDAI","23.8905596428","92.7387293092","Completed"
"15020200708","PRESBYTERIAN ENGLISH MEDIUM SCHOOL","23.892349","92.737907","Completed"
"15020200710","PM GOVT. HIGH SCHOOL LUNGDAI","23.89134097","92.7398818731","Completed"
"15020200711","SNOW WHITE HIGH SCHOOL, LUNGDAI","23.880474","92.740575","Completed"
"15020200712","LUNGDAI HIGHER SECONDARY SCHOOL","23.89159111","92.7399140596","Completed"
"15020200801","GOVT. P/S NISAPUI","23.9323701936","92.7544859534","Completed"
"15020200802","GOVT. M/S NISAPUI","23.9344436781","92.7584361779","Completed"
"15020200804","TRINITY ANGLISH ACADEMY","23.931463","92.752576","Completed"
"15020200806","NISAPUI GOVT HIGH SCHOOL","23.936141","92.760481","Completed"
"15020200901","GOVT. P/S LUNGMUAT","23.965433902","92.7789044491","Completed"
"15020200902","GOVT. M/S LUNGMUAT","23.9638811571","92.7779915423","Completed"
"15020200903","LUNGMUAT NEW SECONDARY SCHOOL","23.96495038","92.7792298794","Completed"
"15020201001","GOVT. P/S - I N.CHALTLANG","24.0171465998","92.7684624835","Completed"
"15020201002","GOVT. P/S - II N.CHALTLANG","24.0217393989","92.7718888135","Completed"
"15020201003","GOVT. M/S  N.CHALTLANG","24.0206322003","92.7712551399","Completed"
"15020201004","CONVENANT ENG MED","24.013997","92.768078","Completed"
"15020201005","BAPTIST EDUCHILD SCHOOL","24.014736","92.768326","Completed"
"15020201006","LITTLE STAR ACD.","24.019211","92.770554","Completed"
"15020201007","N.CHALTLANG NEW SECONDARY SCHOOL","24.01685182","92.7669560909","Completed"
"15020201101","GOVT. P/S - I BUKPUI","24.0861145894","92.7941075423","Completed"
"15020201102","GOVT. P/S - II BUKPUI","24.0802583073","92.7929774577","Completed"
"15020201103","GOVT. M/S BUKPUI","24.0865598213","92.7955933644","Completed"
"15020201104","CITY ANGELS SCHOOL","24.08594","92.794652","Completed"
"15020201106","CHALKUNGA GOVT. HIGH SCHOOL","24.08644234","92.7903664112","Completed"
"15020201201","GOVT. P/S  THINGTHELH","24.171433","92.7994755423","Completed"
"15020201202","GOVT. M/S THINGTHELH","24.1745083181","92.8004734577","Completed"
"15020201301","GOVT. P/S - I N.HLIMEN","24.2301342163","92.8045482712","Completed"
"15020201302","GOVT. P/S - II N.HLIMEN","24.2333375414","92.8074307288","Completed"
"15020201303","GOVT. M/S  N.HLIMEN","24.2291899732","92.805246627","Completed"
"15020201304","PREBYTERIAN ENG. MED","24.232321","92.806045","Completed"
"15020201305","N.HLIMEN GOVT. HIGH SCHOOL","24.22929635","92.804710865","Completed"
"15020201401","GOVT. P/S KHAMRANG","23.9332810325","92.6534616356","Completed"
"15020201402","GOVT M/S KHAMRANG","23.9332878389","92.6536200466","Completed"
"15020201403","KHAMRANG NEW SECONDARY SCHOOL","23.93487817","92.6540136337","Completed"
"15020201501","GOVT. P/S MUALKHANG","23.8943491442","92.6737245423","Completed"
"15020201502","GOVT. M/S MUALKHANG","23.8932995477","92.6748375043","Completed"
"15020201601","GOVT. P/S - I HORTOKI","24.0646291018","92.597467589","Completed"
"15020201602","GOVT. P/S - II HORTOKI","24.0652756111","92.5996471779","Completed"
"15020201603","GOVT. M/S HORTOKI","24.0659893472","92.5977931313","Completed"
"15020201604","GOVT. CHUAIA M/S HORTOKI","24.0648971018","92.5997933644","Completed"
"15020201607","DILZAU P/S","24.0839584487","92.5841640466","Completed"
"15020201608","TIAUZAU P/S (EGS)","24.0357246511","92.5663552712","Completed"
"15020201611","HORTOKI ENG. MED","24.063213","92.595764","Completed"
"15020201612","DILZAU M/S","24.0839902821","92.5842257374","Completed"
"15020201614","HORTOKI GOVT HIGH SCHOOL","24.06497794","92.5998008251","Completed"
"15020300102","GOVT. P/S - II BILKHAWTHLIR","24.3338328925","92.7206714577","Completed"
"15020300104","GOVT. P/S - IV BILKHAWTHLIR","24.3420588937","92.7177208601","Completed"
"15020300105","GOVT. M/S - I BILKHAWTHLIR","24.3345941074","92.720473","Completed"
"15020300107","BILKHAWTHLIR GOVT. M/S - III","24.3413355622","92.7176143644","Completed"
"15020300113","CHEMPHAI P/S.","24.3366082349","92.7464052159","Completed"
"15020300114","PRESBYTERIAN ENG MED","24.337716","92.720925","Completed"
"15020300115","KHARZAWL  EGS","24.36027","92.7278150466","Completed"
"15020300117","PARTNERSHIP MISSION SCHOOL P/S","24.063266","92.595482","Completed"
"15020300118","PRESBYTERIAN ENG MED P/S","24.337716","92.720925","Completed"
"15020300120","BILKHAWTHLIR HIGH SCHOOL","24.33517587","92.7138054371","Completed"
"15020300201","GOVT. P/S N.CHAWNPUI","24.3757752276","92.7805940933","Completed"
"15020300202","GOVT. M/S N.CHAWNPUI","24.3772407723","92.7796295423","Completed"
"15020300301","GOVT. P/S BUHCHANGPHAI","24.3353748928","92.6554366356","Completed"
"15020300302","GOVT. M/S BUHCHANGPHAI","24.3354702045","92.6554768687","Completed"
"15020300309","BUHCHANGPHAI HIGH SCHOOL","24.334456","92.654027","Completed"
"15020300401","GOVT. P/S SAIHAPUI`K","24.2790173301","92.639157589","Completed"
"15020300402","TUICHHUAHEN P/S (EGS)","24.2614070095","92.655187681","Completed"
"15020300403","SAIHAPUI K\' M/S","24.2790466699","92.6392729239","Completed"
"15020300501","GOVT. P/S PHAISEN","24.419776","92.6897798221","Completed"
"15020300502","GOVT. M/S PHAISEN","24.4198630565","92.6895892712","Completed"
"15020300503","PHAISEN ENGLISH MEDIUM","24.421726","92.69101","Completed"
"15020300504","BUHCHANGPHAI (PHAISEN) RMSA SECONDARY SCHOOL","24.38953599","92.6810261607","Completed"
"15020300601","GOVT. P/S N.CHHIMLUANG","24.3867181003","92.7167625976","Completed"
"15020300602","N.CHHIMLUANG GOVT M/S","24.386798429","92.716608","Completed"
"15020300701","GOVT. P/S - I VAIRENGTE","24.497922","92.76275","Completed"
"15020300702","GOVT. P/S - III VAIRENGTE","24.50469","92.766235","Completed"
"15020300703","GOVT. P/S - V VAIRENGTE","24.505982","92.76919","Completed"
"15020300704","GOVT. M/S - I VAIRENGTE","24.497922","92.76275","Completed"
"15020300705","GOVT. M/S - III VAIRENGTE","24.504219","92.764499","Completed"
"15020300706","Z.D. ENG. P/S VAIRENGTE(PVT)","24.499589","92.762968","Completed"
"15020300708","ST.HENRY P/S VAIRENGTE","24.501164","92.762625","Completed"
"15020300709","STATE VENG M/S","24.4756155294","92.7575660466","Completed"
"15020300710","ST HENRY M/S","24.501164","92.762625","Completed"
"15020300712","VAIRENGTE GOVT HIGH SCHOOL","24.50477103","92.7662050724","Completed"
"15020300713","VAIRENGTE HIGHER SECONDARY SCHOOL","24.5047515","92.7651107311","Completed"
"15020300801","GOVT. P/S - II VAIRENGTE","24.49306","92.758212","Completed"
"15020300802","GOVT. P/S - VI VAIRENGTE","24.4757657647","92.7574778687","Completed"
"15020300803","GOVT. P/S - VII VAIRENGTE","24.4585500906","92.743946","Completed"
"15020300804","GOVT. M/S - II VAIRENGTE","24.49306","92.758212","Completed"
"15020300807","PRESBYTERIAN ENG. P/S (P) VRT","24.496284","92.760705","Completed"
"15020300813","IOC M/S VAIRENGTE","24.4520476751","92.741605","Completed"
"15020300815","ARMY SCHOOL M/S VAIRENGTE","24.485808","92.756088","Completed"
"15020300816","PRESBYTERIAN ENG. M/S (P) VRT","24.496284","92.760705","Completed"
"15020300817","ZD ENGLISH SCHOOL M/S","24.499589","92.762968","Completed"
"15020300819","VAIRENGTE HIGH SCHOOL - II","24.49486175","92.7580940723","Completed"
"15020300820","ST. HENRYS HIGH SCHOOL, VAIRENGTE","24.50292591","92.7643275261","Completed"
"15020300821","VAIRENGTE RMSA SECONDARY SCHOOL","24.45180589","92.7405792475","Completed"
"15020300901","GOVT. P/S - I PHAINUAM","24.4694119434","92.7818376822","Completed"
"15020300902","GOVT. P/S - II PHAINUAM","24.4676817933","92.7870228601","Completed"
"15020300903","GOVT. M/S  PHAINUAM","24.4700570322","92.7806627669","Completed"
"15020300904","P/S CHITE","24.451879","92.759641","Completed"
"15020300905","P/S VAKULTUI","24.4308104205","92.7475722331","Completed"
"15020300906","P/S BUARCHEP","24.4458780923","92.782837589","Completed"
"15020300907","GENESIS ENGLISH SCHOOL","24.467896","92.782372","Completed"
"15020300910","PHAINUAM RMSA SECONDARY SCHOOL","24.46291242","92.7816385031","Completed"
